date,pollution_today,dew,temp,press,wnd_spd,snow,rain,pollution_yesterday
7/25/2012,84.29166667,24.04166667,26.25,1007.291667,13.79,0,0.333333333,66.41666667
7/26/2012,57.16666667,24.20833333,25.33333333,1004,16.01708333,0,0.083333333,84.29166667
7/27/2012,82.8125,24.625,26.25,1005.5,2.7175,0,0.125,57.16666667
7/28/2012,106.3800926,25.375,27.58333333,1001.5,25.05833333,0,0.166666667,82.8125
7/29/2012,85.43333333,21.66666667,28.33333333,999.1666667,12.91125,0,0,106.3800926
7/30/2012,52.29074074,21.5,25.70833333,1004,6.018333333,0,0.916666667,85.43333333
7/31/2012,26.27083333,20.20833333,20.70833333,1006.666667,6.855,0,10.45833333,52.29074074
8/1/2012,12.58333333,20.08333333,21,1007.208333,13.48625,0,7.125,26.27083333
8/2/2012,18.95833333,20.625,25.25,1007.5,5.309583333,0,0,12.58333333
8/3/2012,56.66666667,23.25,26.5,1007.5,10.93625,0,0,18.95833333
8/4/2012,25.29166667,22.125,27.79166667,1007.375,12.44416667,0,0,56.66666667
8/5/2012,47,23.04166667,27.625,1010.791667,8.942916667,0,0,25.29166667
8/6/2012,64.33333333,23.83333333,28.29166667,1008.916667,11.08333333,0,0,47
8/7/2012,67.08333333,24.29166667,28.04166667,1006.666667,8.005,0,0,64.33333333
8/8/2012,77.33333333,24.75,28,1005,3.91,0,0.125,67.08333333
8/9/2012,38.08333333,21.375,27.54166667,1006.583333,6.459583333,0,0,77.33333333
8/10/2012,77.04166667,21.79166667,27.33333333,1006.458333,8.159166667,0,0,38.08333333
8/11/2012,94.57655039,21.33333333,24.66666667,1005.833333,4.8975,0,2.291666667,77.04166667
8/12/2012,42.51162791,20.875,24.20833333,1005.416667,26.1725,0,2.791666667,94.57655039
8/13/2012,22.95348837,17.79166667,24.58333333,1009.041667,8.664166667,0,0.291666667,42.51162791
8/14/2012,55.02083333,16.79166667,21.58333333,1006.791667,19.51958333,0,0.041666667,22.95348837
8/15/2012,52.375,17.95833333,24.20833333,1006.625,6.405416667,0,0,55.02083333
8/16/2012,74.08333333,19.66666667,25.58333333,1010.333333,12.6975,0,0,52.375
8/17/2012,124.0416667,21.25,25.20833333,1007.833333,31.96625,0,0,74.08333333
8/18/2012,176.1294444,22.70833333,24.41666667,1006.458333,29.00083333,0,0.666666667,124.0416667
8/19/2012,126.42,19.33333333,25.25,1006.375,7.15125,0,0,176.1294444
8/20/2012,66.58,21.58333333,25.20833333,1005.75,8.326666667,0,0.041666667,126.42
8/21/2012,17.99555556,11.20833333,23.625,1013,14.16041667,0,0,66.58
8/22/2012,19.83333333,8.791666667,21.625,1015.916667,7.485833333,0,0,17.99555556
8/23/2012,77.20833333,14.83333333,22.125,1014.5,8.754166667,0,0,19.83333333
8/24/2012,85.625,14.91666667,23.04166667,1013.458333,8.355,0,0,77.20833333
8/25/2012,124.9166667,16.5,23.33333333,1011.916667,10.70666667,0,0,85.625
8/26/2012,155.7083333,18.58333333,24.5,1010.416667,15.92375,0,0,124.9166667
8/27/2012,67,21.75,25.25,1009.25,9.87625,0,0.25,155.7083333
8/28/2012,84,21.25,27.08333333,1002.75,3.687916667,0,0,67
8/29/2012,103.7916667,20.875,28.29166667,1004.75,6.407916667,0,0,84
8/30/2012,239.0833333,22.54166667,27.66666667,1008.875,5.341666667,0,0,103.7916667
8/31/2012,185.4583333,23.08333333,27.75,1010.333333,11.46791667,0,0,239.0833333
9/1/2012,160.7083333,22.875,25.25,1009.958333,4.342083333,0,0.791666667,185.4583333
9/2/2012,33.95833333,18.33333333,20.95833333,1008.291667,19.03583333,0,4.25,160.7083333
9/3/2012,9.458333333,9.166666667,21.08333333,1012.875,32.13916667,0,0,33.95833333
9/4/2012,13.25,8.208333333,19.83333333,1015.25,17.05916667,0,0,9.458333333
9/5/2012,32.29166667,11.625,20,1017.125,13.14708333,0,0,13.25
9/6/2012,90.375,14.66666667,18.45833333,1017.041667,5.530416667,0,0.625,32.29166667
9/7/2012,85.66666667,17.70833333,20.75,1015.25,6.109166667,0,1.25,90.375
9/8/2012,49.29166667,17.375,22.33333333,1014.791667,5.7175,0,0,85.66666667
9/9/2012,110.4583333,18.45833333,22.25,1014.5,5.418333333,0,0,49.29166667
9/10/2012,131.2083333,19.08333333,22.75,1014,4.09625,0,0,110.4583333
9/11/2012,107.2083333,18.45833333,21.66666667,1010.375,11.2875,0,0.333333333,131.2083333
9/12/2012,20.45833333,9.458333333,20,1010.75,24.54958333,0,0,107.2083333
9/13/2012,14.625,8.625,18.20833333,1013,3.426666667,0,0,20.45833333
9/14/2012,17,8.333333333,18,1016.75,9.629166667,0,0,14.625
9/15/2012,33.08333333,9.583333333,18.83333333,1019.875,9.423333333,0,0,17
9/16/2012,55.625,10.75,19,1020.458333,4.355833333,0,0,33.08333333
9/17/2012,42.41666667,9.75,20.16666667,1013.583333,9.1625,0,0,55.625
9/18/2012,32.79166667,8.083333333,21.45833333,1009.375,10.03875,0,0,42.41666667
9/19/2012,51.79166667,10.04166667,20.33333333,1009,4.153333333,0,0,32.79166667
9/20/2012,112.4166667,14.75,20.16666667,1012.791667,3.610416667,0,0,51.79166667
9/21/2012,152.625,15,21.625,1011.708333,11.67625,0,0,112.4166667
9/22/2012,106.4166667,15.83333333,21.45833333,1011.166667,3.110416667,0,0,152.625
9/23/2012,108.25,15.04166667,21,1013.291667,3.648333333,0,0,106.4166667
9/24/2012,63.625,15.08333333,20.5,1017.5,3.54,0,0,108.25
9/25/2012,63,15.91666667,18.83333333,1017.875,13.69,0,1.208333333,63.625
9/26/2012,25.95833333,12,18.95833333,1019.291667,5.830416667,0,0,63
9/27/2012,44.8125,11,15.95833333,1016.625,9.256666667,0,0.125,25.95833333
9/28/2012,3.166666667,-4.041666667,19,1018.166667,152.3679167,0,0,44.8125
9/29/2012,14.20833333,2.083333333,17,1018,26.07541667,0,0,3.166666667
9/30/2012,14.625,5.125,16.83333333,1017.375,6.110833333,0,0,14.20833333
10/1/2012,51.25,8.125,16.54166667,1016,4.7875,0,0,14.625
10/2/2012,148.5,11.70833333,16.5,1014.041667,3.182916667,0,0,51.25
10/3/2012,73.1875,7.166666667,17.83333333,1012.416667,10.39333333,0,0,148.5
10/4/2012,12.79166667,4.333333333,18,1014.916667,7.0575,0,0,73.1875
10/5/2012,43.75,8,17,1017.75,6.052916667,0,0,12.79166667
10/6/2012,95.875,7.416666667,17.125,1024.041667,7.022083333,0,0,43.75
10/7/2012,126.125,11.08333333,16.125,1022.791667,2.99625,0,0,95.875
10/8/2012,252.5416667,12.625,16.41666667,1018.541667,3.8725,0,0,126.125
10/9/2012,124.5416667,6.5,18.25,1014.708333,48.21833333,0,0.25,252.5416667
10/10/2012,16.625,-0.875,15.54166667,1020.125,33.65833333,0,0,124.5416667
10/11/2012,127.375,4.833333333,12.66666667,1015.916667,8.863333333,0,0,16.625
10/12/2012,167.625,6,11,1014,11.125,0,0,127.375
10/13/2012,43.33333333,6.041666667,11,1014.125,32.485,0,0,167.625
10/14/2012,40.83333333,7,14,1020,53.845,0,0,43.33333333
10/15/2012,103.0833333,7,13.95833333,1020,75.205,0,0,40.83333333
10/16/2012,42.14583333,3.291666667,12.58333333,1018.541667,42.12166667,0,2,103.0833333
10/17/2012,22.70833333,-5.333333333,10.5,1019.583333,16.98166667,0,0,42.14583333
10/18/2012,60.08333333,0.791666667,10.70833333,1017.5,3.462916667,0,0,22.70833333
10/19/2012,169.3333333,5.125,10.29166667,1017,2.08375,0,0,60.08333333
10/20/2012,213.4791667,6.083333333,12.70833333,1017.75,7.267916667,0,0,169.3333333
10/21/2012,48.41666667,7,10.83333333,1020.875,5.904166667,0,2.291666667,213.4791667
10/22/2012,26.29166667,2.125,11.75,1017.916667,22.78291667,0,0,48.41666667
10/23/2012,72.625,3.458333333,10.20833333,1015.333333,2.732916667,0,0,26.29166667
10/24/2012,108.7916667,3.333333333,13.5,1011.708333,6.16375,0,0,72.625
10/25/2012,191.3333333,7.625,12.16666667,1016.666667,3.165833333,0,0,108.7916667
10/26/2012,279.875,11.79166667,13,1018.458333,3.405416667,0,0.083333333,191.3333333
10/27/2012,158.4166667,3.375,15.25,1016.958333,24.80958333,0,0,279.875
10/28/2012,24.625,-1.75,10.91666667,1025.958333,26.92708333,0,0,158.4166667
10/29/2012,39.70833333,0.916666667,10.70833333,1024.333333,6.535416667,0,0,24.625
10/30/2012,30.8125,-8.166666667,8.041666667,1023.416667,21.67833333,0,0,39.70833333
10/31/2012,27.75,-7.208333333,7.708333333,1020.416667,8.13375,0,0,30.8125
11/1/2012,94.95833333,-1.625,7.375,1019.166667,4.39625,0,0,27.75
11/2/2012,161.2916667,4.208333333,7.916666667,1019.916667,3.650833333,0,0,94.95833333
11/3/2012,148.75,6.5,7.875,1017.166667,14.86333333,0,3.458333333,161.2916667
11/4/2012,19.375,1.041666667,3.5,1011.666667,168.0245833,0,17.58333333,148.75
11/5/2012,26.95833333,-3.291666667,7.083333333,1019.875,365.43875,0,0,19.375
11/6/2012,80.95833333,-1.208333333,6.166666667,1021.458333,40.47458333,0,0,26.95833333
11/7/2012,67.45833333,-3.791666667,7.75,1019.041667,35.41583333,0,0,80.95833333
11/8/2012,53.16666667,-2.5,6.458333333,1019.958333,48.78916667,0,0,67.45833333
11/9/2012,105.1666667,2.541666667,7.458333333,1024.25,2.416666667,0,0,53.16666667
11/10/2012,77,2.791666667,5.875,1021.666667,11.43416667,0,2.75,105.1666667
11/11/2012,11.79166667,-11.25,4.041666667,1014.916667,172.62375,0,0,77
11/12/2012,21.04166667,-12.625,5.208333333,1017.666667,136.15625,0,0,11.79166667
11/13/2012,13.04166667,-16.91666667,3.333333333,1018.416667,187.7283333,0,0,21.04166667
11/14/2012,35.875,-12.5,1.541666667,1024.875,55.03583333,0,0,13.04166667
11/15/2012,143.125,-5.041666667,1.416666667,1027.291667,2.04625,0.041666667,0.25,35.875
11/16/2012,121.0416667,-1.625,3.625,1021.791667,13.46041667,0.125,0,143.125
11/17/2012,63.625,-4.333333333,3.375,1019.958333,11.75166667,0,0,121.0416667
11/18/2012,130,-4.375,4.125,1018.958333,12.10291667,0,0,63.625
11/19/2012,30.25992063,-9.708333333,4.25,1024.416667,24.78916667,0,0,130
11/20/2012,81.24007937,-4.708333333,2.541666667,1022.958333,5.025,0,0,30.25992063
11/21/2012,259.6666667,-2.5,2.375,1019.166667,1.875,0,0,81.24007937
11/22/2012,160.5833333,-6.25,3.375,1023.75,20.76958333,0,0,259.6666667
11/23/2012,42.125,-14.04166667,0.958333333,1026.708333,13.6525,0,0,160.5833333
11/24/2012,150.5,-7.25,-0.416666667,1020.791667,3.182916667,0,0,42.125
11/25/2012,160.6666667,-9.75,2.125,1020.125,17.21083333,0,0,150.5
11/26/2012,27.375,-15.66666667,2.958333333,1021.166667,43.05625,0,0,160.6666667
11/27/2012,185.25,-8.333333333,0.125,1012.5,4.260416667,0,0,27.375
11/28/2012,23.08333333,-16.45833333,2,1020.875,98.07166667,0,0,185.25
11/29/2012,69.04166667,-12.375,-1.833333333,1023.958333,1.9925,0,0,23.08333333
11/30/2012,36.25,-19.41666667,-3.333333333,1031.166667,30.15541667,0,0,69.04166667
12/1/2012,81.375,-12.25,-5,1030.291667,13.5975,0,0,36.25
12/2/2012,235.0833333,-5.958333333,-4.791666667,1020.333333,2.680833333,0.125,0,81.375
12/3/2012,69.04166667,-14.29166667,-1.791666667,1021.166667,43.21291667,0,0,235.0833333
12/4/2012,91.91666667,-12.79166667,-3.666666667,1021.541667,2.30625,0,0,69.04166667
12/5/2012,14.20833333,-19.83333333,-4.333333333,1024.083333,53.43625,0,0,91.91666667
12/6/2012,70,-16.33333333,-6.958333333,1022.166667,2.755,0,0,14.20833333
12/7/2012,59.83333333,-18.625,-4.875,1023.791667,22.235,0,0,70
12/8/2012,13.16666667,-26.20833333,-7.333333333,1028,166.5529167,0,0,59.83333333
12/9/2012,21.6875,-22.54166667,-4.916666667,1027.125,237.5320833,0,0,13.16666667
12/10/2012,71.33333333,-13.75,-4.375,1029.333333,4.992083333,0,0,21.6875
12/11/2012,137.0416667,-10.875,-5.291666667,1032.5,5.346666667,0,0,71.33333333
12/12/2012,196.375,-4.875,-3.458333333,1029.125,19.80458333,1.5,0,137.0416667
12/13/2012,222.7083333,-4.333333333,-1.833333333,1026.958333,19.51458333,0.25,0,196.375
12/14/2012,208.2916667,-1.125,-0.5,1023.875,64.74375,7.666666667,0,222.7083333
12/15/2012,261.5833333,-0.208333333,1.166666667,1023.791667,2.530416667,0,0,208.2916667
12/16/2012,139.875,-2.916666667,-1.375,1027.875,14.29958333,1.5,0.291666667,261.5833333
12/17/2012,32.54166667,-13,-3.083333333,1034.333333,68.71416667,0,0,139.875
12/18/2012,37.79166667,-16.66666667,-6.041666667,1035.875,30.37916667,0,0,32.54166667
12/19/2012,191.875,-10.54166667,-6.333333333,1029.208333,3.4575,0,0,37.79166667
12/20/2012,240.0208333,-8.041666667,-5.541666667,1029.916667,6.87375,0.625,0,191.875
12/21/2012,130.1666667,-10.54166667,-3.625,1029.208333,22.14333333,0.25,0,240.0208333
12/22/2012,24.375,-18.91666667,-6.25,1035.791667,29.89291667,0,0,130.1666667
12/23/2012,22.7014974,-23.875,-10.75,1036.291667,128.5879167,0,0,24.375
12/24/2012,57.98828125,-19.58333333,-11.54166667,1028.208333,10.4675,0,0,22.7014974
12/25/2012,94.17578125,-23.875,-9.375,1038,22.21833333,0,0,57.98828125
12/26/2012,130.3632813,-17.125,-11.5,1035.75,1.93125,0,0,94.17578125
12/27/2012,166.5507813,-14.91666667,-10.25,1028.541667,10.78916667,0,0,130.3632813
12/28/2012,214.4078776,-10.79166667,-6.625,1026.375,31.90208333,0.625,0,166.5507813
12/29/2012,44.20833333,-17.16666667,-4.583333333,1030.375,58.18125,0,0,214.4078776
12/30/2012,18.33333333,-19.375,-4.916666667,1025.5,57.66416667,0,0,44.20833333
12/31/2012,86.83333333,-15.91666667,-7.916666667,1018.875,4.785833333,0,0,18.33333333
1/1/2013,16.5,-20.54166667,-7.208333333,1023.666667,46.64666667,0,0,86.83333333
1/2/2013,18.45833333,-27.45833333,-10.5,1039.458333,233.05625,0,0,16.5
1/3/2013,24.5,-24.58333333,-9.875,1043.458333,96.39458333,0,0,18.45833333
1/4/2013,78.79166667,-21.08333333,-10.66666667,1032.791667,12.84166667,0,0,24.5
1/5/2013,66.41666667,-21.08333333,-7.583333333,1028.708333,8.88625,0,0,78.79166667
1/6/2013,131.0833333,-17.58333333,-6.708333333,1027.666667,10.83833333,0,0,66.41666667
1/7/2013,144.1666667,-15.79166667,-7.125,1025.25,6.335833333,0,0,131.0833333
1/8/2013,131.75,-17.58333333,-6.958333333,1031,30.89833333,0,0,144.1666667
1/9/2013,50.16666667,-19.45833333,-6.958333333,1030.625,5.381666667,0,0,131.75
1/10/2013,242.9166667,-13.08333333,-8.291666667,1027.708333,6.873333333,0,0,50.16666667
1/11/2013,363.75,-7.791666667,-3.875,1024.083333,3.722916667,0.041666667,0,242.9166667
1/12/2013,541.8958333,-10.08333333,-7.375,1023.166667,3.33375,0,0,363.75
1/13/2013,432.5,-6.5,-3.583333333,1024.541667,5.1425,0,0,541.8958333
1/14/2013,306.0833333,-7.5,-4.625,1027.333333,10.65416667,0.083333333,0,432.5
1/15/2013,114.3333333,-7.458333333,-4.958333333,1026.25,32.24041667,0.625,0,306.0833333
1/16/2013,118.9791667,-13.83333333,-4.041666667,1032.958333,8.699583333,0,0,114.3333333
1/17/2013,65.16666667,-15.625,-3.666666667,1037.125,8.661666667,0,0,118.9791667
1/18/2013,271.5416667,-12.25,-5.583333333,1027.375,2.84875,0,0,65.16666667
1/19/2013,202.9166667,-10.25,-2.416666667,1029.458333,3.985,0,0,271.5416667
1/20/2013,104.2083333,-5.833333333,-2.416666667,1030.833333,2.68,1.5,0,202.9166667
1/21/2013,150.2083333,-5.833333333,-2,1028.916667,6.462916667,0,0,104.2083333
1/22/2013,184.3333333,-7.75,-6.208333333,1028.916667,6.61,1.166666667,0,150.2083333
1/23/2013,386.3333333,-6.458333333,-5.083333333,1019.375,3.575833333,0.458333333,0,184.3333333
1/24/2013,28.91666667,-16.20833333,-0.708333333,1022.875,31.3625,0,0,386.3333333
1/25/2013,69.45833333,-15.91666667,-7,1023.916667,3.500416667,0,0,28.91666667
1/26/2013,157.4583333,-10.95833333,-5.708333333,1027.416667,3.6475,0,0,69.45833333
1/27/2013,308.3333333,-6.791666667,-5,1027.75,2.30875,0.041666667,0,157.4583333
1/28/2013,399.375,-5.041666667,-1.833333333,1021.5,4.153333333,0,0,308.3333333
1/29/2013,440.1666667,-5.25,-4.5,1025.333333,7.119166667,2.291666667,0,399.375
1/30/2013,278.125,-4.541666667,-2.958333333,1026.041667,9.46625,0,0,440.1666667
1/31/2013,181.3333333,-2.208333333,-1.291666667,1023.958333,3.7975,0.5,0.625,278.125
2/1/2013,39.125,-11.16666667,-1.458333333,1028.375,9.75875,0,0,181.3333333
2/2/2013,44.91666667,-14.375,-3.041666667,1031.708333,11.25166667,0,0,39.125
2/3/2013,184.6666667,-4.416666667,-2.833333333,1021,4.322916667,2.75,0,44.91666667
2/4/2013,42.58333333,-11.75,-3.166666667,1028.291667,12.7775,0,0,184.6666667
2/5/2013,90.83333333,-5.583333333,-3.458333333,1024.125,16.89625,0.25,0,42.58333333
2/6/2013,99.875,-15.41666667,-5.208333333,1026.25,31.43666667,0,0,90.83333333
2/7/2013,12.41666667,-24.83333333,-9.583333333,1038.375,21.88333333,0,0,99.875
2/8/2013,56.45833333,-19.75,-7.833333333,1035.791667,8.775416667,0,0,12.41666667
2/9/2013,190.125,-13.79166667,-4.833333333,1025.75,3.35375,0,0,56.45833333
2/10/2013,60.5,-18.91666667,-3.25,1030.666667,17.29125,0,0,190.125
2/11/2013,64.79166667,-13.83333333,-4.791666667,1032.666667,5.010833333,0,0,60.5
2/12/2013,113.7083333,-11.625,-1.333333333,1025.916667,10.76291667,0.041666667,0,64.79166667
2/13/2013,306.9166667,-6.458333333,-2.291666667,1021.833333,7.916666667,0,0,113.7083333
2/14/2013,82.20833333,-16.95833333,0.375,1026.333333,25.40166667,0,0,306.9166667
2/15/2013,39.79166667,-15.25,-2.125,1028.083333,21.11625,0,0,82.20833333
2/16/2013,136.8333333,-8.041666667,-1.625,1022.291667,10.18833333,0,0,39.79166667
2/17/2013,134.5416667,-11.58333333,1,1020.416667,11.43416667,0,0,136.8333333
2/18/2013,22.79166667,-16.79166667,-0.291666667,1027.25,9.368333333,0,0,134.5416667
2/19/2013,30.125,-19.875,-3.125,1029.583333,18.19958333,0,0,22.79166667
2/20/2013,83.29166667,-14.16666667,-2.041666667,1027.375,9.4825,0,0,30.125
2/21/2013,201.875,-6.208333333,-2.041666667,1028.1875,5.665416667,0,0,83.29166667
2/22/2013,95.29166667,-16.66666667,0.75,1029.5,16.83416667,0,0,201.875
2/23/2013,135.1666667,-13.75,0.583333333,1027.583333,3.017916667,0,0,95.29166667
2/24/2013,340.625,-7.458333333,0.541666667,1026.083333,1.896666667,0,0,135.1666667
2/25/2013,163,-3.708333333,-0.416666667,1027.208333,7.340416667,0.666666667,0,340.625
2/26/2013,205.5833333,-4.833333333,1.375,1020.166667,25.2625,0,0,163
2/27/2013,247.7083333,-8.708333333,5,1016.833333,6.929583333,0,0,205.5833333
2/28/2013,236.0416667,-9.625,4.125,1014.541667,41.14333333,0,0,247.7083333
3/1/2013,10.45833333,-23.20833333,0.75,1032.416667,70.32833333,0,0,236.0416667
3/2/2013,42.70833333,-16.91666667,-0.041666667,1032.875,5.85125,0,0,10.45833333
3/3/2013,104.6666667,-13.29166667,3.958333333,1020.541667,5.732916667,0,0,42.70833333
3/4/2013,24.20833333,-15.08333333,8.708333333,1023.166667,11.39791667,0,0,104.6666667
3/5/2013,174.1666667,-8.458333333,5.75,1016.708333,5.07875,0,0,24.20833333
3/6/2013,229.8333333,-5.208333333,6.125,1013,13.84958333,0,0,174.1666667
3/7/2013,309.7916667,-2.541666667,7.416666667,1008.125,2.047916667,0,0,229.8333333
3/8/2013,237.2916667,-2.083333333,8.583333333,1005.166667,21.14291667,0,0,309.7916667
3/9/2013,67.58333333,-12.45833333,6.75,1009.041667,50.99458333,0,0,237.2916667
3/10/2013,39.25,-15.70833333,4.791666667,1026.375,23.95416667,0,0,67.58333333
3/11/2013,125.2083333,-7.25,5.666666667,1019.958333,21.78,0,0,39.25
3/12/2013,149.1666667,1.208333333,4.791666667,1014.166667,6.462083333,0,1.916666667,125.2083333
3/13/2013,21.875,-12.41666667,3.5,1028.25,9.014583333,0,0,149.1666667
3/14/2013,108.375,-4.333333333,3.125,1027.625,14.82833333,0,0,21.875
3/15/2013,248.25,-1.375,4.791666667,1020.375,1.841666667,0,0,108.375
3/16/2013,276.1458333,-0.125,8.416666667,1022.458333,12.64666667,0,0,248.25
3/17/2013,339.0416667,2.083333333,8.416666667,1008.208333,3.333333333,0,0,276.1458333
3/18/2013,72.20833333,-11.54166667,7.875,1006.583333,29.33375,0,0,339.0416667
3/19/2013,54.29166667,-1.291666667,1.916666667,1014.125,11.30375,0.458333333,0.333333333,72.20833333
3/20/2013,63.125,-4.083333333,1.166666667,1023.125,12.03041667,1.875,0,54.29166667
3/21/2013,153.8333333,-2.541666667,3.791666667,1011,15.73791667,0,0,63.125
3/22/2013,70.95833333,-6.958333333,5.916666667,1017.208333,21.60333333,0,0,153.8333333
3/23/2013,57.04166667,-6.875,4.125,1014.208333,52.1475,0,0,70.95833333
3/24/2013,20.75,-15.25,4.416666667,1021.958333,9.90875,0,0,57.04166667
3/25/2013,112.9791667,-7.166666667,4.833333333,1021.208333,8.865416667,0,0,20.75
3/26/2013,195.2916667,-2.25,7.125,1013.5,14.14083333,0,0,112.9791667
3/27/2013,97.375,-4.708333333,10.79166667,1010.25,17.93833333,0,0,195.2916667
3/28/2013,33.16666667,-14.875,8.041666667,1020.875,9.815833333,0,0,97.375
3/29/2013,98,-6.208333333,5.416666667,1021.833333,6.35,0,0,33.16666667
3/30/2013,92.625,-4.125,5.541666667,1022.375,21.105,0,0,98
3/31/2013,194.75,2.125,5.125,1019.166667,52.91,0,0,92.625
4/1/2013,105.5833333,-3.625,10.29166667,1016.666667,9.145,0,0,194.75
4/2/2013,112.8333333,-4.708333333,9.625,1017.416667,13.09291667,0,0,105.5833333
4/3/2013,127.625,-1.583333333,10.91666667,1012.041667,24.56416667,0,0,112.8333333
4/4/2013,79.79166667,-1.083333333,8.333333333,1014.5,34.14208333,0,1.5,127.625
4/5/2013,66.25,-0.875,8.541666667,1018,51.98916667,0,2.875,79.79166667
4/6/2013,13.95833333,-9.416666667,7.75,1016.875,9.146666667,0,0,66.25
4/7/2013,79.20833333,-2.333333333,8.791666667,1007.916667,56.60583333,0,0,13.95833333
4/8/2013,21.04166667,-13.54166667,9.5,1012.083333,98.92541667,0,0,79.20833333
4/9/2013,11.5,-11.95833333,8.833333333,1019.375,180.33875,0,0,21.04166667
4/10/2013,12,-12.125,8.75,1019.291667,134.9058333,0,0,11.5
4/11/2013,18.25,-13.5,10.54166667,1018.166667,206.8958333,0,0,12
4/12/2013,50.58333333,-6.166666667,13.625,1012.625,4.767083333,0,0,18.25
4/13/2013,61.375,-1.458333333,16.29166667,1004.083333,23.03833333,0,0,50.58333333
4/14/2013,28.70833333,-10.41666667,11.79166667,1010.25,17.09625,0,0,61.375
4/15/2013,70.14583333,-0.583333333,12.41666667,1003.25,21.38166667,0,0,28.70833333
4/16/2013,60.1875,-1,13.91666667,1006.291667,12.92708333,0,0,70.14583333
4/17/2013,47.875,-2.666666667,11.33333333,1011.375,28.51541667,0,0,60.1875
4/18/2013,11.70833333,-15.33333333,10.5,1022.375,11.60166667,0,0,47.875
4/19/2013,53.54166667,-2.125,7.041666667,1024.166667,22.90833333,0,0,11.70833333
4/20/2013,76.95833333,-0.625,9.166666667,1020.875,18.51208333,0,0,53.54166667
4/21/2013,130.9166667,2.291666667,11.66666667,1018.208333,20.18916667,0,0,76.95833333
4/22/2013,169.5833333,5.708333333,12.125,1014.166667,21.49333333,0,0,130.9166667
4/23/2013,203.2916667,7.333333333,11.79166667,1011.166667,9.48,0,0.041666667,169.5833333
4/24/2013,87.95833333,0.291666667,15.125,1010.375,17.04083333,0,0,203.2916667
4/25/2013,13.54166667,-9.166666667,16.83333333,1012.708333,86.43,0,0,87.95833333
4/26/2013,74.5,-1.5,16.45833333,1009.958333,13.07208333,0,0,13.54166667
4/27/2013,70.29166667,1.208333333,17.70833333,1010.291667,22.08541667,0,0,74.5
4/28/2013,75.54166667,3.041666667,15.875,1010,12.42,0,0,70.29166667
4/29/2013,27.125,-9.25,21.20833333,1011.625,35.07708333,0,0,75.54166667
4/30/2013,23.20833333,-9.791666667,20.70833333,1013.583333,11.56791667,0,0,27.125
5/1/2013,44.33333333,-0.791666667,17.16666667,1015.041667,10.27958333,0,0,23.20833333
5/2/2013,83.41666667,3.625,18.33333333,1012,30.285,0,0,44.33333333
5/3/2013,63,6.916666667,17.25,1016.333333,9.849583333,0,0.25,83.41666667
5/4/2013,85.875,5.708333333,18.875,1016.291667,31.30458333,0,0,63
5/5/2013,178.7916667,11.04166667,20.41666667,1015.916667,15.4525,0,0,85.875
5/6/2013,219.4166667,12.83333333,22.66666667,1014.041667,7.222083333,0,0,178.7916667
5/7/2013,177.5,13.16666667,22.79166667,1014.708333,13.33458333,0,0,219.4166667
5/8/2013,130.7083333,11.04166667,20.625,1013.666667,25.66708333,0,0.083333333,177.5
5/9/2013,48.41666667,11.625,17.54166667,1009.708333,19.13375,0,0,130.7083333
5/10/2013,49.83333333,2.666666667,21.375,1001.333333,7.9875,0,0,48.41666667
5/11/2013,54.125,-1.208333333,22.83333333,995.0416667,17.9525,0,0,49.83333333
5/12/2013,48.5,-4.833333333,21.875,999.5416667,7.542916667,0,0,54.125
5/13/2013,94.95833333,6.166666667,20.33333333,1001.958333,6.872916667,0,0,48.5
5/14/2013,71.04166667,1.25,24.5,1007.375,20.06083333,0,0,94.95833333
5/15/2013,68.625,6.416666667,21.75,1015.583333,11.21333333,0,0,71.04166667
5/16/2013,67.66666667,9.25,20.75,1016.583333,17.7675,0,0,68.625
5/17/2013,107.5147059,12.25,20.29166667,1011.666667,13.57833333,0,0,67.66666667
5/18/2013,104.5269608,13.66666667,20.625,1006.208333,33.37833333,0,0,107.5147059
5/19/2013,54.91666667,2.25,20.29166667,1000.375,33.62,0,0,104.5269608
5/20/2013,46.58333333,-2.75,21.58333333,1000.5,33.13666667,0,0,54.91666667
5/21/2013,102,9.25,22.875,998.7916667,24.62458333,0,0,46.58333333
5/22/2013,63.83333333,7.291666667,22.91666667,1009.875,19.44041667,0,0,102
5/23/2013,81.83333333,10.16666667,22.41666667,1009.916667,7.375,0,0,63.83333333
5/24/2013,120.9166667,14.16666667,23.25,1011.333333,6.722083333,0,0,81.83333333
5/25/2013,61.70833333,12.79166667,24.08333333,1010.333333,10.91125,0,0,120.9166667
5/26/2013,105.0833333,16.875,20.79166667,1008.416667,14.26416667,0,0.416666667,61.70833333
5/27/2013,74.66666667,15.54166667,19.75,1007.5,4.545,0,0.166666667,105.0833333
5/28/2013,83.41666667,15.79166667,20.58333333,1004.958333,12.1825,0,0.375,74.66666667
5/29/2013,21.54166667,-1.041666667,25.45833333,1008.541667,63.88333333,0,0,83.41666667
5/30/2013,58.875,5.458333333,25.91666667,1005.791667,22.92708333,0,0,21.54166667
5/31/2013,89.41666667,13.125,25.20833333,1002.333333,38.48125,0,0,58.875
6/1/2013,75.20833333,7.458333333,25.04166667,1005.916667,4.488333333,0,0,89.41666667
6/2/2013,151.6666667,15.58333333,22,1004.791667,19.37333333,0,0,75.20833333
